"Symbol","Description","Market Capitalization","Average Volume (10 Day)","Price","Universe","Sector","Industry","Sub-Industry"
"HUBS","HubSpot Inc","$20B (Mid)","656,690","$375.94","Domestic","Information Technology","Software","Application Software"
"HUM","Humana Inc","$32B (Mid)","1,590,860","$268.45","Domestic","Health Care","Health Care Providers & Services","Managed Health Care"
"HURN","Huron Consulting Group Inc","$3B (Small)","132,970","$179.51","Domestic","Industrials","Professional Services","Research & Consulting Services"
"HUT","Hut 8 Corp","$5B (Small)","5,721,270","$41.31","Domestic","Information Technology","Software","Application Software"
"HWKN","Hawkins Inc","$3B (Small)","151,210","$142.25","Domestic","Materials","Chemicals","Commodity Chemicals"
"HWM","Howmet Aerospace Inc","$80B (Large)","2,259,700","$198.31","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"HXL","Hexcel Corp","$6B (Small)","1,393,720","$73.05","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"IAG","IAMGOLD Corp","$9B (Mid)","6,458,840","$15.84","International (ADR)","Materials","Metals & Mining","Gold"
"IBM","International Business Machines Corp","$289B (Large)","3,237,470","$309.24","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"IBRX","Immunitybio Inc","$2B (Small)","13,041,590","$2.36","Domestic","Health Care","Biotechnology","Biotechnology"
"ICLR","ICON PLC","$14B (Mid)","991,060","$186.58","International (ADR)","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"ICUI","ICU Medical Inc","$4B (Small)","219,950","$148.43","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"IDCC","InterDigital Inc","$9B (Mid)","262,470","$354.28","Domestic","Information Technology","Software","Application Software"
"IDXX","IDEXX Laboratories Inc","$56B (Large)","521,310","$704.20","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"IDYA","IDEAYA Biosciences Inc","$3B (Small)","978,240","$34.02","Domestic","Health Care","Biotechnology","Biotechnology"
"IE","Ivanhoe Electric Inc","$2B (Small)","2,127,870","$14.88","Domestic","Materials","Metals & Mining","Diversified Metals & Mining"
"IEP","Icahn Enterprises LP","$5B (Small)","899,310","$7.73","Domestic","Industrials","Industrial Conglomerates","Industrial Conglomerates"
"IESC","IES Holdings Inc","$9B (Mid)","183,090","$460.16","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"IEX","IDEX Corp","$13B (Mid)","648,490","$178.93","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"IFF","International Flavors & Fragrances Inc","$16B (Mid)","2,322,470","$63.26","Domestic","Materials","Chemicals","Specialty Chemicals"
"IFNNY","Infineon Technologies AG","$55B (Large)","497,780","$42.56","International (ADR)","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"ILMN","Illumina Inc","$21B (Mid)","1,504,280","$134.87","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"IMPUY","Impala Platinum Holdings Ltd","$12B (Mid)","221,160","$13.46","International (ADR)","Materials","Metals & Mining","Precious Metals & Minerals"
"IMVT","Immunovant Inc","$5B (Small)","1,973,580","$26.42","Domestic","Health Care","Biotechnology","Biotechnology"
"INCY","Incyte Corp","$19B (Mid)","2,331,140","$95.41","Domestic","Health Care","Biotechnology","Biotechnology"
"INDV","Indivior PLC","$4B (Small)","2,863,330","$35.56","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"INFY","Infosys Ltd","$72B (Large)","10,188,690","$17.78","International (ADR)","Information Technology","IT Services","IT Consulting & Other Services"
"INGM","Ingram Micro Holding Corp","$5B (Small)","400,270","$22.71","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Technology Distributors"
"INSM","Insmed Inc","$42B (Large)","2,233,270","$197.01","Domestic","Health Care","Biotechnology","Biotechnology"
"INSP","Inspire Medical Systems Inc","$4B (Small)","1,773,440","$130.68","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"INTA","Intapp Inc","$4B (Small)","595,120","$42.98","Domestic","Information Technology","Software","Application Software"
"INTC","Intel Corp","$180B (Large)","92,327,700","$37.81","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"INTU","Intuit Inc","$187B (Large)","1,933,130","$670.93","Domestic","Information Technology","Software","Application Software"
"IONQ","IONQ Inc","$18B (Mid)","17,200,250","$50.35","Domestic","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"IONS","Ionis Pharmaceuticals Inc","$13B (Mid)","2,048,440","$80.82","Domestic","Health Care","Biotechnology","Biotechnology"
"IOT","Samsara Inc","$24B (Mid)","8,137,960","$41.39","Domestic","Information Technology","Software","Application Software"
"IP","International Paper Co","$20B (Mid)","5,198,280","$38.54","Domestic","Materials","Containers & Packaging","Paper & Plastic Packaging Products & Materials"
"IPGP","IPG Photonics Corp","$3B (Small)","229,610","$77.12","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Manufacturing Services"
"IQV","IQVIA Holdings Inc","$38B (Mid)","1,496,290","$222.26","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"IR","Ingersoll Rand Inc","$32B (Mid)","2,299,970","$81.76","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"IREN","IREN Ltd","$12B (Mid)","38,905,890","$40.13","International (ADR)","Information Technology","Software","Application Software"
"IRON","Disc Medicine Inc","$3B (Small)","451,790","$91.85","Domestic","Health Care","Biotechnology","Biotechnology"
"IRTC","iRhythm Technologies Inc","$5B (Small)","415,740","$168.83","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"ISRG","Intuitive Surgical Inc","$192B (Large)","1,407,330","$542.32","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"IT","Gartner Inc","$17B (Mid)","844,750","$233.89","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"ITGR","Integer Holdings Corp","$3B (Small)","482,850","$72.72","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"ITRI","Itron Inc","$4B (Small)","495,490","$96.18","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Equipment & Instruments"
"ITT","ITT Inc","$15B (Mid)","1,615,870","$173.82","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"ITW","Illinois Tool Works Inc","$75B (Large)","986,530","$258.02","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"J","Jacobs Solutions Inc","$16B (Mid)","1,181,000","$135.72","Domestic","Industrials","Professional Services","Research & Consulting Services"
"JAZZ","Jazz Pharmaceuticals PLC","$10B (Mid)","1,090,470","$167.50","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"JBHT","J B Hunt Transport Services Inc","$19B (Mid)","1,585,680","$198.68","Domestic","Industrials","Ground Transportation","Cargo Ground Transportation"
"JBL","Jabil Inc","$24B (Mid)","1,150,580","$222.37","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Manufacturing Services"
"JBTM","JBT Marel Corp","$8B (Mid)","503,460","$154.60","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"JCI","Johnson Controls International PLC","$70B (Large)","4,711,230","$114.76","Domestic","Industrials","Building Products","Building Products"
"JHX","James Hardie Industries PLC","$12B (Mid)","5,545,430","$20.62","Domestic","Materials","Construction Materials","Construction Materials"
"JKS","JinkoSolar Holding Co Ltd","$3B (Small)","565,060","$25.64","International (ADR)","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"JNJ","Johnson & Johnson","$510B (Large)","8,489,260","$211.58","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"JOBY","Joby Aviation Inc","$14B (Mid)","16,423,750","$14.85","Domestic","Industrials","Passenger Airlines","Passenger Airlines"
"KAI","Kadant Inc","$3B (Small)","145,430","$292.22","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"KAR","Openlane Inc","$3B (Small)","804,260","$28.65","Domestic","Industrials","Commercial Services & Supplies","Diversified Support Services"
"KBR","KBR Inc","$6B (Small)","1,291,320","$43.48","Domestic","Industrials","Professional Services","Research & Consulting Services"
"KC","Kingsoft Cloud Holdings Ltd","$3B (Small)","1,203,570","$11.31","International (ADR)","Information Technology","IT Services","Internet Services & Infrastructure"
"KD","Kyndryl Holdings Inc","$6B (Small)","1,649,010","$26.92","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"KEX","Kirby Corp","$6B (Small)","705,320","$111.01","Domestic","Industrials","Marine Transportation","Marine Transportation"
"KEYS","Keysight Technologies Inc","$36B (Mid)","1,087,820","$208.81","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Equipment & Instruments"
"KFY","Korn Ferry","$4B (Small)","556,050","$69.88","Domestic","Industrials","Professional Services","Human Resource & Employment Services"
"KGC","Kinross Gold Corp","$34B (Mid)","8,623,600","$27.92","International (ADR)","Materials","Metals & Mining","Gold"
"KLAC","KLA Corp","$157B (Large)","813,940","$1,193.92","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"KLBAY","Klabin SA","$4B (Small)","63,100","$7.20","International (ADR)","Materials","Containers & Packaging","Paper & Plastic Packaging Products & Materials"
"KLIC","Kulicke and Soffa Industries Inc","$3B (Small)","755,120","$48.08","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"KMT","Kennametal Inc","$2B (Small)","845,180","$29.33","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"KMTUY","Komatsu Ltd","$29B (Mid)","110,350","$32.14","International (ADR)","Industrials","Machinery","Construction Machinery & Heavy Transportation Equipment"
"KNF","Knife River Corp","$4B (Small)","462,010","$77.29","Domestic","Materials","Construction Materials","Construction Materials"
"KNSA","Kiniksa Pharmaceuticals International PLC","$3B (Small)","363,610","$41.59","International (ADR)","Health Care","Biotechnology","Biotechnology"
"KNX","Knight-Swift Transportation Holdings Inc","$9B (Mid)","4,009,500","$53.22","Domestic","Industrials","Ground Transportation","Cargo Ground Transportation"
"KPELY","Keppel Ltd","$14B (Mid)","37,170","$15.58","International (ADR)","Industrials","Industrial Conglomerates","Industrial Conglomerates"
"KRMN","Karman Holdings Inc","$9B (Mid)","1,169,360","$68.44","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"KRYS","Krystal Biotech Inc","$7B (Small)","357,720","$244.65","Domestic","Health Care","Biotechnology","Biotechnology"
"KTOS","Kratos Defense and Security Solutions Inc","$13B (Mid)","2,048,390","$75.96","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"KUBTY","Kubota Corp","$16B (Mid)","29,040","$71.10","International (ADR)","Industrials","Machinery","Agricultural & Farm Machinery"
"KVYO","Klaviyo Inc","$9B (Mid)","2,128,060","$29.84","Domestic","Information Technology","Software","Application Software"
"KWHIY","Kawasaki Heavy Industries Ltd","$12B (Mid)","28,760","$29.74","International (ADR)","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"KWR","Quaker Chemical Corp","$2B (Small)","112,160","$138.99","Domestic","Materials","Chemicals","Specialty Chemicals"
"KYMR","Kymera Therapeutics Inc","$7B (Small)","2,056,430","$89.68","Domestic","Health Care","Biotechnology","Biotechnology"
"KYOCY","Kyocera Corp","$19B (Mid)","29,360","$14.25","International (ADR)","Information Technology","Electronic Equipment, Instruments & Components","Electronic Components"
"LDOS","Leidos Holdings Inc","$24B (Mid)","816,340","$189.73","Domestic","Industrials","Professional Services","Research & Consulting Services"
"LECO","Lincoln Electric Holdings Inc","$13B (Mid)","289,180","$243.75","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"LEGN","Legend Biotech Corp","$4B (Small)","2,874,810","$22.32","Domestic","Health Care","Biotechnology","Biotechnology"
"LFST","LifeStance Health Group Inc","$3B (Small)","1,888,020","$6.91","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"LFUS","Littelfuse Inc","$7B (Small)","216,810","$262.26","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Components"
"LGN","Legence Corp","$4B (Small)","1,062,900","$41.74","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"LGND","Ligand Pharmaceuticals Inc","$4B (Small)","227,500","$189.55","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"LH","Labcorp Holdings Inc","$22B (Mid)","613,070","$264.18","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"LHX","L3Harris Technologies Inc","$54B (Large)","1,104,940","$286.95","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"LII","Lennox International Inc","$18B (Mid)","522,250","$505.76","Domestic","Industrials","Building Products","Building Products"
"LIN","Linde PLC","$194B (Large)","3,348,170","$416.24","Domestic","Materials","Chemicals","Industrial Gases"
"LITE","Lumentum Holdings Inc","$23B (Mid)","4,528,220","$324.35","Domestic","Information Technology","Communications Equipment","Communications Equipment"
"LIVN","LivaNova PLC","$3B (Small)","629,120","$62.75","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"LLY","Eli Lilly and Co","$971B (Large)","3,257,080","$1,027.51","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"LMT","Lockheed Martin Corp","$111B (Large)","1,500,650","$480.25","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"LNTH","Lantheus Holdings Inc","$4B (Small)","1,121,790","$66.62","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"LNVGY","Lenovo Group Ltd","$15B (Mid)","106,840","$24.50","International (ADR)","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"LOAR","Loar Holdings Inc","$7B (Small)","683,480","$69.97","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"LOGI","Logitech International SA","$17B (Mid)","647,900","$112.77","International (ADR)","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"LPL","LG Display Co Ltd","$4B (Small)","306,130","$4.23","International (ADR)","Information Technology","Electronic Equipment, Instruments & Components","Electronic Components"
"LPX","Louisiana-Pacific Corp","$6B (Small)","1,009,650","$86.67","Domestic","Materials","Paper & Forest Products","Forest Products"
"LQDA","Liquidia Corp","$3B (Small)","1,274,810","$33.38","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"LRCX","Lam Research Corp","$202B (Large)","9,373,370","$160.52","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"LSCC","Lattice Semiconductor Corp","$10B (Mid)","2,110,830","$75.62","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"LSTR","Landstar System Inc","$5B (Small)","465,310","$148.11","Domestic","Industrials","Ground Transportation","Cargo Ground Transportation"
"LTM","LATAM Airlines Group SA","$15B (Mid)","740,220","$53.91","International (ADR)","Industrials","Passenger Airlines","Passenger Airlines"
"LUNMF","Lundin Mining Corp","$17B (Mid)","70,990","$19.77","International (ADR)","Materials","Metals & Mining","Copper"
"LUNR","Intuitive Machines Inc","$2B (Small)","5,796,650","$11.97","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"LUV","Southwest Airlines Co","$21B (Mid)","12,783,420","$41.17","Domestic","Industrials","Passenger Airlines","Passenger Airlines"
"LYB","LyondellBasell Industries NV","$14B (Mid)","6,376,740","$44.39","Domestic","Materials","Chemicals","Commodity Chemicals"
"LYFT","Lyft Inc","$8B (Mid)","12,834,280","$20.37","Domestic","Industrials","Ground Transportation","Passenger Ground Transportation"
"MANH","Manhattan Associates Inc","$10B (Mid)","515,600","$173.73","Domestic","Information Technology","Software","Application Software"
"MARA","MARA Holdings Inc","$4B (Small)","40,686,840","$11.52","Domestic","Information Technology","Software","Application Software"
"MAS","Masco Corp","$13B (Mid)","2,614,630","$63.94","Domestic","Industrials","Building Products","Building Products"
"MASI","Masimo Corp","$7B (Small)","844,500","$138.34","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"MATX","Matson Inc","$4B (Small)","295,560","$119.39","Domestic","Industrials","Marine Transportation","Marine Transportation"
"MCHP","Microchip Technology Inc","$36B (Mid)","11,021,930","$67.18","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"MCK","McKesson Corp","$100B (Large)","967,610","$813.80","Domestic","Health Care","Health Care Providers & Services","Health Care Distributors"
"MDB","MongoDB Inc","$34B (Mid)","2,944,240","$419.00","Domestic","Information Technology","IT Services","Internet Services & Infrastructure"
"MDGL","Madrigal Pharmaceuticals Inc","$13B (Mid)","270,140","$571.44","Domestic","Health Care","Biotechnology","Biotechnology"
"MDT","Medtronic PLC","$128B (Large)","5,751,000","$99.87","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"MEDP","Medpace Holdings Inc","$16B (Mid)","281,520","$557.90","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"MEOH","Methanex Corp","$3B (Small)","458,120","$39.39","International (ADR)","Materials","Chemicals","Commodity Chemicals"
"MESO","Mesoblast Ltd","$2B (Small)","238,460","$18.07","International (ADR)","Health Care","Biotechnology","Biotechnology"
"MGRC","McGrath RentCorp","$3B (Small)","123,470","$106.77","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"MIDD","Middleby Corp","$7B (Small)","1,004,990","$147.76","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"MIR","Mirion Technologies Inc","$6B (Small)","3,012,380","$24.67","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Equipment & Instruments"
"MIRM","Mirum Pharmaceuticals Inc","$3B (Small)","720,060","$65.00","Domestic","Health Care","Biotechnology","Biotechnology"
"MITSY","Mitsui & Co Ltd","$84B (Large)","5,590","$585.69","International (ADR)","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"MKKGY","Merck KGaA","$18B (Mid)","160,260","$27.67","International (ADR)","Health Care","Pharmaceuticals","Pharmaceuticals"
"MKSI","MKS Inc","$10B (Mid)","924,150","$155.77","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"MKTAY","Makita Corp","$8B (Mid)","24,100","$31.14","International (ADR)","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"MLI","Mueller Industries Inc","$13B (Mid)","739,750","$113.86","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"MLM","Martin Marietta Materials Inc","$38B (Mid)","355,440","$628.25","Domestic","Materials","Construction Materials","Construction Materials"
"MLYS","Mineralys Therapeutics Inc","$3B (Small)","1,496,710","$36.90","Domestic","Health Care","Biotechnology","Biotechnology"
"MMM","3M Co","$90B (Large)","2,685,940","$168.90","Domestic","Industrials","Industrial Conglomerates","Industrial Conglomerates"
"MMS","Maximus Inc","$5B (Small)","719,680","$84.43","Domestic","Industrials","Professional Services","Data Processing & Outsourced Services"
"MMSI","Merit Medical Systems Inc","$5B (Small)","630,790","$86.70","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"MNDY","monday.com Ltd","$8B (Mid)","1,015,550","$156.94","International (ADR)","Information Technology","Software","Systems Software"
"MOD","Modine Manufacturing Co","$7B (Small)","1,264,690","$139.88","Domestic","Industrials","Building Products","Building Products"
"MOG/A","Moog Inc","$7B (Small)","211,330","$244.12","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"MOH","Molina Healthcare Inc","$9B (Mid)","1,442,290","$168.50","Domestic","Health Care","Health Care Providers & Services","Managed Health Care"
"MOS","Mosaic Co","$8B (Mid)","7,799,000","$26.21","Domestic","Materials","Chemicals","Fertilizers & Agricultural Chemicals"
"MP","MP Materials Corp","$10B (Mid)","6,475,680","$56.66","Domestic","Materials","Metals & Mining","Diversified Metals & Mining"
"MPWR","Monolithic Power Systems Inc","$45B (Large)","514,420","$946.51","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"MRCY","Mercury Systems Inc","$4B (Small)","585,030","$74.49","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"MRK","Merck & Co Inc","$249B (Large)","13,859,920","$100.30","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"MRNA","Moderna Inc","$12B (Mid)","10,364,940","$29.46","Domestic","Health Care","Biotechnology","Biotechnology"
"MRUS","Merus NV","$7B (Small)","1,358,860","$96.93","International (ADR)","Health Care","Biotechnology","Biotechnology"
"MRVL","Marvell Technology Inc","$72B (Large)","27,992,150","$84.43","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"MSA","MSA Safety Inc","$6B (Small)","308,260","$162.40","Domestic","Industrials","Commercial Services & Supplies","Office Services & Supplies"
"MSFT","Microsoft Corp","$4T (Large)","24,140,420","$478.53","Domestic","Information Technology","Software","Systems Software"
"MSI","Motorola Solutions Inc","$61B (Large)","1,543,380","$364.70","Domestic","Information Technology","Communications Equipment","Communications Equipment"
"MSM","MSC Industrial Direct Co Inc","$5B (Small)","717,350","$86.74","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"MSTR","Strategy Inc","$51B (Large)","23,526,820","$176.45","Domestic","Information Technology","Software","Application Software"
"MT","ArcelorMittal SA","$36B (Mid)","1,571,120","$46.23","International (ADR)","Materials","Metals & Mining","Steel"
"MTD","Mettler-Toledo International Inc","$28B (Mid)","139,930","$1,393.64","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
