Symbol,Description,Market Capitalization,Average Volume (10 Day),Price,Universe,Sector,Industry,Sub-Industry
ARWR,Arrowhead Pharmaceuticals Inc,$10B (Mid),"3,674,580",$70.09,Domestic,Health Care,Biotechnology,Biotechnology
ASAN,Asana Inc,$3B (Small),"5,527,220",$14.35,Domestic,Information Technology,Software,Application Software
ASH,Ashland Inc,$3B (Small),"1,256,760",$59.15,Domestic,Materials,Chemicals,Specialty Chemicals
ASMIY,ASM International NV,$30B (Mid),"7,930",$603.77,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
ASML,ASML Holding NV,$419B (Large),"1,429,870","$1,080.85",International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
ASND,Ascendis Pharma A/S,$14B (Mid),"875,050",$220.42,International (ADR),Health Care,Biotechnology,Biotechnology
ASR,Grupo Aeroportuario del Sureste SAB de CV,$10B (Mid),"50,170",$320.24,International (ADR),Industrials,Transportation Infrastructure,Airport Services
ASX,ASE Technology Holding Co Ltd,$34B (Mid),"6,249,750",$15.76,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
ATEC,Alphatec Holdings Inc,$3B (Small),"2,215,130",$19.96,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
ATEYY,Advantest Corp,$92B (Large),"54,150",$126.68,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
ATI,ATI Inc,$15B (Mid),"1,675,110",$108.96,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
ATKR,Atkore Inc,$2B (Small),"491,970",$64.67,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
ATMU,Atmus Filtration Technologies Inc,$4B (Small),"710,880",$52.73,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
ATR,Aptargroup Inc,$8B (Mid),"556,800",$121.47,Domestic,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers"
AU,Anglogold Ashanti PLC,$42B (Large),"3,020,770",$82.92,Domestic,Materials,Metals & Mining,Gold
AUR,Aurora Innovation Inc,$8B (Mid),"14,647,020",$4.39,Domestic,Information Technology,Software,Application Software
AVAV,AeroVironment Inc,$12B (Mid),"1,470,190",$239.00,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
AVGO,Broadcom Inc,$2T (Large),"33,517,860",$359.93,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
AVNT,Avient Corp,$3B (Small),"745,630",$30.96,Domestic,Materials,Chemicals,Specialty Chemicals
AVPT,AvePoint Inc,$3B (Small),"2,116,810",$13.89,Domestic,Information Technology,Software,Application Software
AVT,Avnet Inc,$4B (Small),"882,690",$49.92,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
AVTR,Avantor Inc,$8B (Mid),"10,136,470",$11.17,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
AVY,Avery Dennison Corp,$14B (Mid),"833,880",$182.60,Domestic,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials
AWI,Armstrong World Industries Inc,$8B (Mid),"305,330",$186.31,Domestic,Industrials,Building Products,Building Products
AXON,Axon Enterprise Inc,$45B (Large),"763,150",$564.28,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
AXSM,Axsome Therapeutics Inc,$7B (Small),"506,680",$148.17,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
AXTA,Axalta Coating Systems Ltd,$7B (Small),"4,103,070",$31.19,Domestic,Materials,Chemicals,Specialty Chemicals
AYI,Acuity Inc,$11B (Mid),"239,860",$364.68,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
AZN,AstraZeneca PLC,$279B (Large),"6,030,130",$89.83,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
AZZ,AZZ Inc,$3B (Small),"173,110",$107.17,Domestic,Industrials,Building Products,Building Products
B,Barrick Mining Corp,$73B (Large),"14,000,030",$43.09,International (ADR),Materials,Metals & Mining,Gold
BA,Boeing Co,$160B (Large),"10,797,090",$204.38,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
BAESY,BAE Systems PLC,$68B (Large),"789,920",$91.03,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
BAH,Booz Allen Hamilton Holding Corp,$11B (Mid),"2,713,470",$92.78,Domestic,Industrials,Professional Services,Research & Consulting Services
BALL,Ball Corp,$14B (Mid),"2,534,840",$50.91,Domestic,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers"
BASFY,BASF SE,$47B (Large),"125,520",$13.17,International (ADR),Materials,Chemicals,Diversified Chemicals
BAX,Baxter International Inc,$10B (Mid),"8,760,300",$19.15,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BAYRY,Bayer AG,$42B (Large),"692,460",$10.68,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
BB,BlackBerry Ltd,$3B (Small),"5,088,010",$4.28,International (ADR),Information Technology,Software,Systems Software
BBAI,BigBear.ai Holdings Inc,$3B (Small),"106,749,050",$6.38,Domestic,Information Technology,IT Services,IT Consulting & Other Services
BBIO,BridgeBio Pharma Inc,$14B (Mid),"1,819,700",$75.15,Domestic,Health Care,Biotechnology,Biotechnology
BCC,Boise Cascade Co,$3B (Small),"492,650",$76.51,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BCO,Brinks Co,$5B (Small),"268,140",$119.45,Domestic,Industrials,Commercial Services & Supplies,Security & Alarm Services
BCPC,Balchem Corp,$5B (Small),"182,540",$155.98,Domestic,Materials,Chemicals,Specialty Chemicals
BDC,Belden Inc,$5B (Small),"254,500",$122.47,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
BDX,Becton Dickinson and Co,$57B (Large),"1,783,950",$200.89,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BE,Bloom Energy Corp,$22B (Mid),"12,933,530",$94.98,Domestic,Industrials,Electrical Equipment,Heavy Electrical Equipment
BEAM,Beam Therapeutics Inc,$3B (Small),"1,826,380",$27.36,Domestic,Health Care,Biotechnology,Biotechnology
BETA,BETA Technologies Inc,$7B (Small),"966,180",$30.02,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
BHC,Bausch Health Companies Inc,$3B (Small),"3,322,730",$6.92,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
BHP,BHP Group Ltd,$151B (Large),"3,302,020",$59.64,International (ADR),Materials,Metals & Mining,Diversified Metals & Mining
BIIB,Biogen Inc,$26B (Mid),"1,774,750",$174.10,Domestic,Health Care,Biotechnology,Biotechnology
BILL,BILL Holdings Inc,$5B (Small),"2,151,420",$54.55,Domestic,Information Technology,Software,Application Software
BIO,Bio Rad Laboratories Inc,$7B (Small),"157,850",$308.13,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
BKD,Brookdale Senior Living Inc,$2B (Small),"2,936,650",$10.27,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
BL,BlackLine Inc,$3B (Small),"471,670",$58.67,Domestic,Information Technology,Software,Application Software
BLCO,Bausch + Lomb Corp,$6B (Small),"397,310",$16.99,International (ADR),Health Care,Health Care Equipment & Supplies,Health Care Supplies
BLDR,Builders FirstSource Inc,$12B (Mid),"1,757,720",$108.48,Domestic,Industrials,Building Products,Building Products
BLKB,Blackbaud Inc,$3B (Small),"377,510",$62.90,Domestic,Information Technology,Software,Application Software
BLTE,Belite Bio Inc,$5B (Small),"398,940",$141.32,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
BMI,Badger Meter Inc,$5B (Small),"238,420",$184.80,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
BMNR,Bitmine Immersion Technologies Inc,$15B (Mid),"52,562,540",$34.86,Domestic,Information Technology,Software,Application Software
BMRN,BioMarin Pharmaceutical Inc,$10B (Mid),"2,110,840",$53.31,Domestic,Health Care,Biotechnology,Biotechnology
BMY,Bristol-Myers Squibb Co,$107B (Large),"15,836,700",$52.41,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
BNTX,Biontech SE,$23B (Mid),"1,633,300",$94.81,International (ADR),Health Care,Biotechnology,Biotechnology
BOX,Box Inc,$4B (Small),"2,881,340",$30.13,Domestic,Information Technology,Software,Application Software
BR,Broadridge Financial Solutions Inc,$27B (Mid),"664,060",$230.05,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
BRC,Brady Corp,$4B (Small),"218,750",$80.45,Domestic,Industrials,Commercial Services & Supplies,Commercial Printing
BRKR,Bruker Corp,$7B (Small),"2,330,760",$45.13,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
BRZE,Braze Inc,$4B (Small),"3,148,030",$33.14,Domestic,Information Technology,Software,Application Software
BSX,Boston Scientific Corp,$137B (Large),"9,952,490",$92.58,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BSY,Bentley Systems Inc,$12B (Mid),"1,781,770",$40.58,Domestic,Information Technology,Software,Application Software
BTSG,Brightspring Health Services Inc,$7B (Small),"1,979,690",$36.54,Domestic,Health Care,Health Care Providers & Services,Health Care Services
BVN,Compania de Minas Buenaventura SAA,$7B (Small),"1,402,660",$28.16,International (ADR),Materials,Metals & Mining,Diversified Metals & Mining
BWXT,BWX Technologies Inc,$16B (Mid),"1,119,670",$175.03,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
BZ,Kanzhun Ltd,$10B (Mid),"2,769,190",$19.96,International (ADR),Industrials,Professional Services,Human Resource & Employment Services
BZLFY,Bunzl plc,$9B (Mid),"135,000",$14.31,International (ADR),Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CAAP,Corporacion America Airports SA,$4B (Small),"135,820",$26.05,International (ADR),Industrials,Transportation Infrastructure,Airport Services
CACI,CACI International Inc,$13B (Mid),"257,740",$572.45,Domestic,Industrials,Professional Services,Research & Consulting Services
CAE,CAE Inc,$10B (Mid),"619,790",$29.84,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
CAH,Cardinal Health Inc,$47B (Large),"2,473,360",$198.18,Domestic,Health Care,Health Care Providers & Services,Health Care Distributors
CAI,Caris Life Sciences Inc,$8B (Small),"3,426,360",$26.76,Domestic,Health Care,Biotechnology,Biotechnology
CAJPY,Canon Inc,$27B (Mid),"60,820",$30.53,International (ADR),Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
CALX,Calix Inc,$4B (Small),"821,600",$53.72,Domestic,Information Technology,Communications Equipment,Communications Equipment
CAMT,Camtek Ltd,$5B (Small),"488,160",$111.95,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
CAR,Avis Budget Group Inc,$5B (Small),"463,440",$131.03,Domestic,Industrials,Ground Transportation,Passenger Ground Transportation
CARR,Carrier Global Corp,$45B (Large),"9,670,120",$52.94,Domestic,Industrials,Building Products,Building Products
CAT,Caterpillar Inc,$280B (Large),"2,528,670",$597.89,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
CBT,Cabot Corp,$4B (Small),"609,750",$68.34,Domestic,Materials,Chemicals,Commodity Chemicals
CBZ,CBIZ Inc,$3B (Small),"631,620",$53.45,Domestic,Industrials,Professional Services,Research & Consulting Services
CCC,CCC Intelligent Solutions Holdings Inc,$5B (Small),"7,008,830",$7.68,Domestic,Information Technology,Software,Application Software
CCK,Crown Holdings Inc,$11B (Mid),"1,617,910",$97.83,Domestic,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers"
CDE,Coeur Mining Inc,$11B (Mid),"16,587,540",$17.25,Domestic,Materials,Metals & Mining,Gold
CDNS,Cadence Design Systems Inc,$88B (Large),"1,478,460",$323.22,Domestic,Information Technology,Software,Application Software
CDTX,Cidara Therapeutics Inc,$7B (Small),"1,041,820",$220.65,Domestic,Health Care,Biotechnology,Biotechnology
CDW,CDW Corp,$19B (Mid),"1,255,460",$144.93,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
CE,Celanese Corp,$5B (Small),"2,257,770",$43.50,Domestic,Materials,Chemicals,Specialty Chemicals
CECO,CECO Environmental Corp,$2B (Small),"270,430",$60.96,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
CELC,Celcuity Inc,$5B (Small),"911,590",$105.25,Domestic,Health Care,Biotechnology,Biotechnology
CENX,Century Aluminum Co,$3B (Small),"1,831,470",$31.56,Domestic,Materials,Metals & Mining,Aluminum
CF,CF Industries Holdings Inc,$12B (Mid),"2,349,690",$79.19,Domestic,Materials,Chemicals,Fertilizers & Agricultural Chemicals
CFLT,Confluent Inc,$11B (Mid),"29,297,780",$30.05,Domestic,Information Technology,Software,Application Software
CGNX,Cognex Corp,$6B (Small),"1,870,280",$35.65,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
CGON,CG Oncology Inc,$3B (Small),"750,770",$40.94,Domestic,Health Care,Biotechnology,Biotechnology
CHE,Chemed Corp,$6B (Small),"150,900",$430.06,Domestic,Health Care,Health Care Providers & Services,Health Care Services
CHKP,Check Point Software Technologies Ltd,$21B (Mid),"1,456,640",$192.12,International (ADR),Information Technology,Software,Systems Software
CHRW,CH Robinson Worldwide Inc,$19B (Mid),"1,466,730",$157.09,Domestic,Industrials,Air Freight & Logistics,Air Freight & Logistics
CI,Cigna Group,$73B (Large),"1,701,050",$274.70,Domestic,Health Care,Health Care Providers & Services,Health Care Services
CIEN,Ciena Corp,$31B (Mid),"3,733,280",$218.44,Domestic,Information Technology,Communications Equipment,Communications Equipment
CIFR,Cipher Mining Inc,$7B (Small),"31,155,900",$17.05,Domestic,Information Technology,Software,Application Software
CLBT,Cellebrite DI Ltd,$5B (Small),"1,211,090",$18.82,International (ADR),Information Technology,Software,Application Software
CLF,Cleveland-Cliffs Inc,$7B (Small),"14,256,340",$12.71,Domestic,Materials,Metals & Mining,Steel
CLH,Clean Harbors Inc,$13B (Mid),"567,880",$241.84,Domestic,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
CLS,Celestica Inc,$35B (Mid),"2,545,020",$306.50,International (ADR),Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
CLSK,CleanSpark Inc,$4B (Small),"33,408,630",$14.03,Domestic,Information Technology,Software,Application Software
CLVT,Clarivate PLC,$2B (Small),"5,639,250",$3.43,Domestic,Industrials,Professional Services,Research & Consulting Services
CMC,Commercial Metals Co,$8B (Mid),"918,960",$70.56,Domestic,Materials,Metals & Mining,Steel
CMI,Cummins Inc,$70B (Large),"904,140",$510.05,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
CMPO,CompoSecure Inc,$3B (Small),"816,940",$20.22,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
CNC,Centene Corp,$20B (Mid),"6,321,300",$40.85,Domestic,Health Care,Health Care Providers & Services,Managed Health Care
CNH,CNH Industrial NV,$12B (Mid),"14,448,480",$9.90,Domestic,Industrials,Machinery,Agricultural & Farm Machinery
CNI,Canadian National Railway Co,$60B (Large),"1,859,980",$97.89,International (ADR),Industrials,Ground Transportation,Rail Transportation
CNM,Core & Main Inc,$11B (Mid),"3,613,940",$56.09,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CNTA,Centessa Pharmaceuticals PLC,$4B (Small),"1,575,310",$26.51,International (ADR),Health Care,Biotechnology,Biotechnology
CNXC,Concentrix Corp,$2B (Small),"1,213,530",$39.57,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
COGT,Cogent Biosciences Inc,$7B (Small),"2,720,650",$42.11,Domestic,Health Care,Biotechnology,Biotechnology
COHR,Coherent Corp,$28B (Mid),"5,141,350",$178.34,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
COMM,CommScope Holding Company Inc,$4B (Small),"4,250,200",$19.44,Domestic,Information Technology,Communications Equipment,Communications Equipment
CON,Concentra Group Holdings Parent Inc,$3B (Small),"986,160",$19.87,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
COO,Cooper Companies Inc,$16B (Mid),"4,489,160",$82.08,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Supplies
COR,Cencora Inc,$67B (Large),"1,791,550",$346.00,Domestic,Health Care,Health Care Providers & Services,Health Care Distributors
CORT,Corcept Therapeutics Inc,$9B (Mid),"880,700",$87.99,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
CORZ,Core Scientific Inc,$5B (Small),"9,073,340",$16.53,Domestic,Information Technology,Software,Application Software
CPA,Copa Holdings SA,$5B (Small),"281,210",$119.97,International (ADR),Industrials,Passenger Airlines,Passenger Airlines
CPRT,Copart Inc,$37B (Mid),"7,776,770",$38.67,Domestic,Industrials,Commercial Services & Supplies,Diversified Support Services
CPRX,Catalyst Pharmaceuticals Inc,$3B (Small),"1,279,010",$23.62,Domestic,Health Care,Biotechnology,Biotechnology
CR,Crane Co,$11B (Mid),"326,500",$191.67,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
CRCL,Circle Internet Group Inc,$20B (Mid),"14,018,610",$83.47,Domestic,Information Technology,Software,Application Software
CRDO,Credo Technology Group Holding Ltd,$26B (Mid),"8,090,270",$143.91,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
CRH,CRH PLC,$85B (Large),"8,634,400",$126.40,Domestic,Materials,Construction Materials,Construction Materials
CRL,Charles River Laboratories International Inc,$9B (Mid),"814,400",$193.03,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
CRM,Salesforce Inc,$246B (Large),"10,534,380",$262.23,Domestic,Information Technology,Software,Application Software
CRNX,Crinetics Pharmaceuticals Inc,$5B (Small),"975,850",$50.49,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
CRS,Carpenter Technology Corp,$16B (Mid),"1,001,890",$321.63,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
CRSP,CRISPR Therapeutics AG,$5B (Small),"1,822,530",$56.68,Domestic,Health Care,Biotechnology,Biotechnology
CRUS,Cirrus Logic Inc,$6B (Small),"508,880",$122.52,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
CRVL,CorVel Corp,$4B (Small),"188,960",$69.93,Domestic,Health Care,Health Care Providers & Services,Health Care Services
CRWD,CrowdStrike Holdings Inc,$127B (Large),"2,853,410",$504.78,Domestic,Information Technology,Software,Systems Software
CRWV,CoreWeave Inc,$39B (Mid),"28,335,850",$78.59,Domestic,Information Technology,IT Services,Internet Services & Infrastructure
CSCO,Cisco Systems Inc,$307B (Large),"16,120,830",$77.80,Domestic,Information Technology,Communications Equipment,Communications Equipment
CSGS,Csg Systems International Inc,$2B (Small),"391,190",$77.11,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
CSL,Carlisle Companies Inc,$14B (Mid),"435,780",$331.04,Domestic,Industrials,Building Products,Building Products
CSTM,Constellium SE,$3B (Small),"1,406,910",$18.35,Domestic,Materials,Metals & Mining,Aluminum
CSW,CSW Industrials Inc,$5B (Small),"185,660",$319.11,Domestic,Industrials,Building Products,Building Products
CSX,CSX Corp,$70B (Large),"11,675,380",$37.39,Domestic,Industrials,Ground Transportation,Rail Transportation
CTAS,Cintas Corp,$75B (Large),"1,648,390",$187.53,Domestic,Industrials,Commercial Services & Supplies,Diversified Support Services
CTRI,Centuri Holdings Inc,$3B (Small),"2,401,420",$26.58,Domestic,Industrials,Construction & Engineering,Construction & Engineering
CTSH,Cognizant Technology Solutions Corp,$41B (Mid),"3,976,620",$83.94,Domestic,Information Technology,IT Services,IT Consulting & Other Services
CTVA,Corteva Inc,$45B (Large),"4,145,360",$66.12,Domestic,Materials,Chemicals,Fertilizers & Agricultural Chemicals
CVLT,Commvault Systems Inc,$5B (Small),"740,060",$121.59,Domestic,Information Technology,Software,Systems Software
CVS,CVS Health Corp,$101B (Large),"9,287,550",$79.42,Domestic,Health Care,Health Care Providers & Services,Health Care Services
CW,Curtiss-Wright Corp,$20B (Mid),"248,970",$545.56,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
CWAN,Clearwater Analytics Holdings Inc,$6B (Small),"5,129,770",$21.81,Domestic,Information Technology,Software,Application Software
CWST,Casella Waste Systems Inc,$6B (Small),"970,270",$99.05,Domestic,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
CX,Cemex SAB de CV,$17B (Mid),"7,216,330",$11.51,International (ADR),Materials,Construction Materials,Construction Materials
CXT,Crane NXT Co,$3B (Small),"607,880",$51.79,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
CYBR,Cyberark Software Ltd,$23B (Mid),"552,260",$462.86,International (ADR),Information Technology,Software,Systems Software
CYTK,Cytokinetics Inc,$8B (Mid),"1,746,260",$63.35,Domestic,Health Care,Biotechnology,Biotechnology
DAL,Delta Air Lines Inc,$46B (Large),"8,755,440",$69.81,Domestic,Industrials,Passenger Airlines,Passenger Airlines
DASTY,Dassault Systemes SE,$36B (Mid),"597,800",$27.57,International (ADR),Information Technology,Software,Application Software
DAY,Dayforce Inc,$11B (Mid),"4,427,920",$69.26,Domestic,Industrials,Professional Services,Human Resource & Employment Services
DBD,Diebold Nixdorf Inc,$2B (Small),"257,050",$67.68,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
DBVT,Dbv Technologies SA,$3B (Small),"717,160",$18.37,International (ADR),Health Care,Biotechnology,Biotechnology
DBX,Dropbox Inc,$7B (Small),"3,806,690",$28.32,Domestic,Information Technology,Software,Application Software
DCI,Donaldson Company Inc,$11B (Mid),"839,630",$92.27,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
DD,Dupont De Nemours Inc,$17B (Mid),"4,385,130",$40.93,Domestic,Materials,Chemicals,Specialty Chemicals
DDOG,Datadog Inc,$51B (Large),"3,858,330",$146.00,Domestic,Information Technology,Software,Application Software
DE,Deere & Co,$131B (Large),"1,467,780",$484.80,Domestic,Industrials,Machinery,Agricultural & Farm Machinery
DELL,Dell Technologies Inc,$86B (Large),"5,737,990",$129.98,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
DGX,Quest Diagnostics Inc,$20B (Mid),"991,660",$182.56,Domestic,Health Care,Health Care Providers & Services,Health Care Services
DHLGY,Deutsche Post AG,$62B (Large),"58,360",$55.14,International (ADR),Industrials,Air Freight & Logistics,Air Freight & Logistics
DHR,Danaher Corp,$160B (Large),"3,851,770",$226.33,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
DIDIY,DiDi Global Inc,$23B (Mid),"8,131,850",$5.03,International (ADR),Industrials,Ground Transportation,Passenger Ground Transportation
DIOD,Diodes Inc,$2B (Small),"489,110",$50.59,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
DLB,Dolby Laboratories Inc,$6B (Small),"546,590",$67.54,Domestic,Information Technology,Software,Systems Software
DNLI,Denali Therapeutics Inc,$3B (Small),"2,209,690",$17.98,Domestic,Health Care,Biotechnology,Biotechnology
DNOW,DNOW Inc,$3B (Small),"1,848,490",$14.30,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
DOCN,DigitalOcean Holdings Inc,$4B (Small),"1,889,010",$47.66,Domestic,Information Technology,IT Services,Internet Services & Infrastructure
DOCS,Doximity Inc,$8B (Mid),"3,172,610",$43.85,Domestic,Health Care,Health Care Technology,Health Care Technology
DOCU,DocuSign Inc,$14B (Mid),"4,119,990",$71.11,Domestic,Information Technology,Software,Application Software
DOV,Dover Corp,$27B (Mid),"1,067,690",$199.12,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
DOW,Dow Inc,$17B (Mid),"10,840,130",$23.97,Domestic,Materials,Chemicals,Commodity Chemicals
DOX,Amdocs Ltd,$9B (Mid),"1,357,720",$79.35,Domestic,Information Technology,IT Services,IT Consulting & Other Services
DQ,Daqo New Energy Corp,$2B (Small),"751,980",$32.26,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
DRD,DRDGOLD Ltd,$3B (Small),"411,070",$31.40,International (ADR),Materials,Metals & Mining,Gold
DRS,Leonardo DRS Inc,$9B (Mid),"802,410",$34.46,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
DSGX,Descartes Systems Group Inc,$8B (Mid),"641,320",$90.71,International (ADR),Information Technology,Software,Application Software
DSNKY,Daiichi Sankyo Co Ltd,$40B (Mid),"286,220",$21.40,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
DT,Dynatrace Inc,$14B (Mid),"2,958,690",$46.04,Domestic,Information Technology,Software,Application Software
DVA,DaVita Inc,$9B (Mid),"774,270",$121.35,Domestic,Health Care,Health Care Providers & Services,Health Care Services
DXC,DXC Technology Co,$3B (Small),"2,474,430",$15.17,Domestic,Information Technology,IT Services,IT Consulting & Other Services
DXCM,Dexcom Inc,$26B (Mid),"5,316,320",$66.96,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
DY,Dycom Industries Inc,$10B (Mid),"360,990",$345.78,Domestic,Industrials,Construction & Engineering,Construction & Engineering
DYN,Dyne Therapeutics Inc,$3B (Small),"4,438,740",$19.27,Domestic,Health Care,Biotechnology,Biotechnology
ECG,Everus Construction Group Inc,$4B (Small),"594,060",$88.09,Domestic,Industrials,Construction & Engineering,Construction & Engineering
ECL,Ecolab Inc,$75B (Large),"1,545,110",$263.60,Domestic,Materials,Chemicals,Specialty Chemicals
EFX,Equifax Inc,$27B (Mid),"1,803,540",$220.83,Domestic,Industrials,Professional Services,Research & Consulting Services
EGO,Eldorado Gold Corp,$7B (Small),"1,942,520",$34.66,International (ADR),Materials,Metals & Mining,Gold
EHC,Encompass Health Corp,$11B (Mid),"1,012,890",$107.00,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
ELAN,Elanco Animal Health Inc,$11B (Mid),"5,824,710",$21.29,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
ELV,Elevance Health Inc,$80B (Large),"1,745,340",$359.07,Domestic,Health Care,Health Care Providers & Services,Managed Health Care
EMBJ,Embraer SA,$11B (Mid),"1,021,920",$64.04,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
EME,EMCOR Group Inc,$28B (Mid),"392,280",$623.65,Domestic,Industrials,Construction & Engineering,Construction & Engineering
EMN,Eastman Chemical Co,$7B (Small),"1,961,190",$65.12,Domestic,Materials,Chemicals,Specialty Chemicals
EMR,Emerson Electric Co,$77B (Large),"2,219,140",$136.64,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
ENPH,Enphase Energy Inc,$4B (Small),"6,772,120",$32.18,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
ENS,EnerSys,$5B (Small),"404,490",$147.26,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
ENSG,Ensign Group Inc,$10B (Mid),"308,180",$175.63,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
ENTG,Entegris Inc,$14B (Mid),"2,750,590",$92.55,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
EOSE,Eos Energy Enterprises Inc,$5B (Small),"17,664,010",$14.84,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
EPAC,Enerpac Tool Group Corp,$2B (Small),"395,090",$40.52,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
EPAM,Epam Systems Inc,$12B (Mid),"889,520",$209.63,Domestic,Information Technology,IT Services,IT Consulting & Other Services
EQX,Equinox Gold Corp,$12B (Mid),"7,530,410",$14.70,International (ADR),Materials,Metals & Mining,Gold
